comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,known,estimate,100003,136.3801,47.5161,completed,
baseline,shifted,estimate,100020,138.7582,47.8866,completed,
baseline,missing,estimate,100037,136.1033,48.3596,completed,
baseline,known,estimate,100054,133.5140,48.0598,completed,
baseline,shifted,estimate,100071,138.6915,48.5932,completed,
baseline,missing,estimate,100088,139.2517,48.7971,completed,
baseline,known,estimate,100105,108.8475,47.4015,completed,
baseline,shifted,estimate,100122,595.7503,17.9168,violated,instrument-collision
baseline,missing,estimate,100139,129.2184,51.8229,completed,
baseline,known,estimate,100156,140.8044,48.4962,completed,
baseline,shifted,estimate,100173,139.7042,47.1729,completed,
baseline,missing,estimate,100190,129.4072,48.2533,completed,
baseline,known,estimate,100207,140.1665,48.7945,completed,
baseline,shifted,estimate,100224,132.9175,48.7975,completed,
baseline,missing,estimate,100241,143.2251,48.7656,completed,
baseline,known,estimate,100258,138.5977,48.7937,completed,
baseline,shifted,estimate,100275,136.7595,48.7986,completed,
baseline,missing,estimate,100292,157.2218,49.1460,violated,pellet-envelope
baseline,known,estimate,100309,129.7924,48.4293,completed,
baseline,shifted,estimate,100326,121.0764,48.7946,completed,
baseline,missing,estimate,100343,140.8625,48.6832,completed,
baseline,known,estimate,100360,125.0793,48.1228,completed,
baseline,shifted,estimate,100377,122.8193,47.6719,completed,
baseline,missing,estimate,100394,130.3204,48.5295,completed,
baseline,known,estimate,100411,126.7306,48.0318,completed,
baseline,shifted,estimate,100428,130.6354,48.7997,completed,
baseline,missing,estimate,100445,141.2637,50.8714,completed,
baseline,known,estimate,100462,117.6429,48.7963,completed,
baseline,shifted,estimate,100479,125.4242,48.7198,completed,
baseline,missing,estimate,100496,140.8688,50.9560,completed,
baseline,known,estimate,100513,135.7973,48.7983,completed,
baseline,shifted,estimate,100530,141.9718,47.6559,completed,
baseline,missing,estimate,100547,148.9116,47.9882,completed,
baseline,known,estimate,100564,127.6114,48.7919,completed,
baseline,shifted,estimate,100581,134.5427,47.9917,completed,
baseline,missing,estimate,100598,184.1167,49.1316,violated,pellet-envelope
baseline,known,estimate,100615,147.8574,48.2965,completed,
baseline,shifted,estimate,100632,119.1303,48.1731,completed,
baseline,missing,estimate,100649,116.7827,47.8540,completed,
baseline,known,estimate,100666,144.8223,48.7884,completed,
baseline,shifted,estimate,100683,119.4088,47.6277,completed,
baseline,missing,estimate,100700,160.7068,49.1522,violated,pellet-envelope
baseline,known,estimate,100717,143.4458,48.7892,completed,
baseline,shifted,estimate,100734,133.6587,48.0765,completed,
baseline,missing,estimate,100751,126.3653,48.1346,completed,
baseline,known,estimate,100768,147.9020,48.7900,completed,
baseline,shifted,estimate,100785,140.5005,48.3988,completed,
baseline,missing,estimate,100802,143.6446,48.7992,completed,
baseline,known,estimate,100819,138.2057,47.7344,completed,
baseline,shifted,estimate,100836,148.8876,48.7976,completed,
baseline,missing,estimate,100853,121.3485,47.6138,completed,
baseline,known,estimate,100870,137.1537,48.5702,completed,
baseline,shifted,estimate,100887,144.6143,48.6371,completed,
baseline,missing,estimate,100904,137.3832,48.6967,completed,
baseline,known,estimate,100921,124.7516,47.7842,completed,
baseline,shifted,estimate,100938,144.2557,50.6605,completed,
baseline,missing,estimate,100955,133.2353,48.7338,completed,
baseline,known,estimate,100972,150.6439,51.6056,completed,
baseline,shifted,estimate,100989,133.4344,47.6467,completed,
baseline,missing,estimate,101006,154.3339,48.7982,completed,
baseline,known,estimate,101023,137.4236,50.9827,completed,
baseline,shifted,estimate,101040,153.0678,48.1490,completed,
baseline,missing,estimate,101057,134.0748,47.8568,completed,
baseline,known,estimate,101074,129.4023,47.5639,completed,
baseline,shifted,estimate,101091,133.6498,51.5126,completed,
baseline,missing,estimate,101108,126.8608,48.0687,completed,
baseline,known,estimate,101125,132.9973,48.7682,completed,
baseline,shifted,estimate,101142,124.7253,48.2243,completed,
baseline,missing,estimate,101159,137.3444,48.5784,completed,
baseline,known,estimate,101176,147.9228,48.7897,completed,
baseline,shifted,estimate,101193,867.4713,2.2789,violated,instrument-collision
baseline,missing,estimate,101210,141.1724,50.9823,completed,
baseline,known,estimate,101227,134.6177,48.3014,completed,
baseline,shifted,estimate,101244,142.7122,48.7982,completed,
baseline,missing,estimate,101261,116.8754,48.1549,completed,
baseline,known,estimate,101278,130.2719,48.7058,completed,
baseline,shifted,estimate,101295,135.0718,47.4795,completed,
baseline,missing,estimate,101312,135.6179,48.4030,completed,
baseline,known,estimate,101329,139.5105,48.4507,completed,
baseline,shifted,estimate,101346,760.5686,10.0611,violated,instrument-collision
baseline,missing,estimate,101363,135.0773,47.9376,completed,
baseline,known,estimate,101380,131.6059,47.3688,completed,
baseline,shifted,estimate,101397,239.2423,41.3390,violated,instrument-collision
baseline,missing,estimate,101414,136.6493,47.3385,completed,
baseline,known,estimate,101431,131.0825,46.7169,completed,
baseline,shifted,estimate,101448,151.8322,48.7893,completed,
baseline,missing,estimate,101465,149.6759,48.8072,completed,
baseline,known,estimate,101482,140.5469,48.4883,completed,
baseline,shifted,estimate,101499,126.1497,47.7939,completed,
baseline,missing,estimate,101516,152.9862,48.7989,completed,
baseline,known,estimate,101533,119.0242,47.6584,completed,
baseline,shifted,estimate,101550,121.9470,50.8480,completed,
baseline,missing,estimate,101567,133.9444,48.3835,completed,
baseline,known,estimate,101584,136.2717,48.5636,completed,
baseline,shifted,estimate,101601,128.9005,48.1557,completed,
baseline,missing,estimate,101618,129.5756,47.8890,completed,
baseline,known,estimate,101635,118.8385,47.9364,completed,
baseline,shifted,estimate,101652,132.7543,48.0772,completed,
baseline,missing,estimate,101669,131.1323,48.2492,completed,
baseline,known,estimate,101686,125.2301,48.4676,completed,
baseline,shifted,estimate,101703,126.2416,48.7667,completed,
baseline,missing,estimate,101720,132.2772,48.7996,completed,
baseline,known,estimate,101737,151.5585,48.7954,completed,
baseline,shifted,estimate,101754,116.1965,48.3774,completed,
baseline,missing,estimate,101771,116.8598,48.8068,completed,
baseline,known,estimate,101788,133.3591,50.9089,completed,
baseline,shifted,estimate,101805,135.3275,47.6355,completed,
baseline,missing,estimate,101822,133.1529,47.3647,completed,
baseline,known,estimate,101839,117.2031,48.1564,completed,
baseline,shifted,estimate,101856,866.9355,2.2816,violated,instrument-collision
baseline,missing,estimate,101873,130.1150,48.3641,completed,
baseline,known,estimate,101890,133.6350,48.7673,completed,
baseline,shifted,estimate,101907,138.2790,48.4984,completed,
baseline,missing,estimate,101924,125.7083,48.0824,completed,
baseline,known,estimate,101941,131.2233,48.2373,completed,
baseline,shifted,estimate,101958,144.0332,49.1456,violated,pellet-envelope
baseline,missing,estimate,101975,128.4362,47.9451,completed,
baseline,known,estimate,101992,125.7312,48.3853,completed,
baseline,shifted,estimate,102009,156.3430,48.7899,completed,
baseline,missing,estimate,102026,122.6557,51.0163,completed,
baseline,known,estimate,102043,124.3537,48.5855,completed,
baseline,shifted,estimate,102060,724.2329,10.1014,violated,instrument-collision
baseline,missing,estimate,102077,140.8665,48.3773,completed,
baseline,known,estimate,102094,125.3878,51.1731,completed,
baseline,shifted,estimate,102111,115.2417,48.1307,completed,
baseline,missing,estimate,102128,145.5910,48.6883,completed,
baseline,known,estimate,102145,144.2800,51.0744,completed,
baseline,shifted,estimate,102162,127.6153,48.1766,completed,
baseline,missing,estimate,102179,129.5677,48.7977,completed,
baseline,known,estimate,102196,111.6857,47.3781,completed,
baseline,shifted,estimate,102213,138.8913,48.3294,completed,
baseline,missing,estimate,102230,141.5536,48.7895,completed,
baseline,known,estimate,102247,162.5080,48.2470,completed,
baseline,shifted,estimate,102264,126.9669,48.7974,completed,
baseline,missing,estimate,102281,150.3646,48.2052,completed,
baseline,known,estimate,102298,112.6206,48.4713,completed,
baseline,shifted,estimate,102315,125.2044,48.7580,completed,
baseline,missing,estimate,102332,141.9809,48.1269,completed,
baseline,known,estimate,102349,122.5178,48.7818,completed,
baseline,shifted,estimate,102366,133.5361,48.1264,completed,
baseline,missing,estimate,102383,132.8619,48.7965,completed,
baseline,known,estimate,102400,149.0870,48.4285,completed,
baseline,shifted,estimate,102417,131.1372,48.6329,completed,
baseline,missing,estimate,102434,112.9307,47.1249,completed,
baseline,known,estimate,102451,140.7704,47.5481,completed,
baseline,shifted,estimate,102468,146.9321,50.9571,completed,
baseline,missing,estimate,102485,133.1581,47.6003,completed,
baseline,known,estimate,102502,135.4075,48.7932,completed,
baseline,shifted,estimate,102519,144.8053,48.5862,completed,
baseline,missing,estimate,102536,133.9311,47.7141,completed,
baseline,known,estimate,102553,123.0509,48.7878,completed,
baseline,shifted,estimate,102570,141.7732,48.7955,completed,
baseline,missing,estimate,102587,134.3154,48.6852,completed,
baseline,known,estimate,102604,140.4704,48.7873,completed,
baseline,shifted,estimate,102621,152.5619,51.1509,completed,
baseline,missing,estimate,102638,126.2465,47.5569,completed,
baseline,known,estimate,102655,155.3791,48.7869,completed,
baseline,shifted,estimate,102672,123.4631,47.2680,completed,
baseline,missing,estimate,102689,131.1365,48.4550,completed,
baseline,known,estimate,102706,151.0206,48.7967,completed,
baseline,shifted,estimate,102723,128.7988,48.7946,completed,
baseline,missing,estimate,102740,132.9201,48.4014,completed,
baseline,known,estimate,102757,132.3065,48.7280,completed,
baseline,shifted,estimate,102774,145.1544,49.1522,violated,pellet-envelope
baseline,missing,estimate,102791,134.2959,47.9964,completed,
baseline,known,estimate,102808,125.0229,48.3420,completed,
baseline,shifted,estimate,102825,250.0285,41.3278,violated,instrument-collision
baseline,missing,estimate,102842,139.9948,50.8686,completed,
baseline,known,estimate,102859,128.2126,50.7218,completed,
baseline,shifted,estimate,102876,135.4381,48.3574,completed,
baseline,missing,estimate,102893,130.5910,48.0763,completed,
baseline,known,estimate,102910,135.2659,48.4299,completed,
baseline,shifted,estimate,102927,136.1165,48.7978,completed,
baseline,missing,estimate,102944,128.6009,48.4060,completed,
baseline,known,estimate,102961,136.8519,48.7918,completed,
baseline,shifted,estimate,102978,135.5482,48.7068,completed,
baseline,missing,estimate,102995,149.6103,48.7917,completed,
baseline,known,estimate,103012,138.5929,47.8807,completed,
baseline,shifted,estimate,103029,128.4587,47.9337,completed,
baseline,missing,estimate,103046,142.6832,48.7937,completed,
baseline,known,estimate,103063,127.1297,48.6186,completed,
baseline,shifted,estimate,103080,710.4911,10.1139,violated,instrument-collision
baseline,missing,estimate,103097,135.5225,47.8474,completed,
baseline,known,estimate,103114,139.4677,50.8124,completed,
baseline,shifted,estimate,103131,125.1087,48.7947,completed,
baseline,missing,estimate,103148,126.9132,48.3920,completed,
baseline,known,estimate,103165,130.8562,48.7947,completed,
baseline,shifted,estimate,103182,140.2957,48.6158,completed,
baseline,missing,estimate,103199,126.5770,50.7974,completed,
baseline,known,estimate,103216,133.9700,48.6849,completed,
baseline,shifted,estimate,103233,160.3100,48.7909,completed,
baseline,missing,estimate,103250,127.6756,48.3806,completed,
baseline,known,estimate,103267,139.5080,50.8026,completed,
baseline,shifted,estimate,103284,116.1979,48.3564,completed,
baseline,missing,estimate,103301,138.9172,47.9458,completed,
baseline,known,estimate,103318,153.6126,47.7722,completed,
baseline,shifted,estimate,103335,122.0486,48.7898,completed,
baseline,missing,estimate,103352,126.2133,48.6577,completed,
baseline,known,estimate,103369,124.6647,48.7937,completed,
baseline,shifted,estimate,103386,124.8351,47.1917,completed,
baseline,missing,estimate,103403,136.6619,48.4863,completed,
baseline,known,estimate,103420,134.1774,47.5017,completed,
baseline,shifted,estimate,103437,129.7948,47.9474,completed,
baseline,missing,estimate,103454,138.3794,48.4119,completed,
baseline,known,estimate,103471,122.2875,50.9801,completed,
baseline,shifted,estimate,103488,133.9156,48.4740,completed,
baseline,missing,estimate,103505,143.8217,47.8087,completed,
baseline,known,estimate,103522,151.2069,48.7967,completed,
baseline,shifted,estimate,103539,121.1458,47.0881,completed,
baseline,missing,estimate,103556,144.4619,47.6560,completed,
baseline,known,estimate,103573,167.6849,50.7988,completed,
baseline,shifted,estimate,103590,114.7405,50.9969,completed,
baseline,missing,estimate,103607,127.1883,47.5237,completed,
baseline,known,estimate,103624,112.9196,48.4981,completed,
baseline,shifted,estimate,103641,118.1417,47.5834,completed,
baseline,missing,estimate,103658,144.9635,51.8696,completed,
baseline,known,estimate,103675,148.3846,48.7923,completed,
baseline,shifted,estimate,103692,136.1606,48.2725,completed,
baseline,missing,estimate,103709,130.7685,47.9588,completed,
baseline,known,estimate,103726,123.2230,48.7176,completed,
baseline,shifted,estimate,103743,133.6885,48.6857,completed,
baseline,missing,estimate,103760,143.9133,48.0071,completed,
baseline,known,estimate,103777,118.0062,47.8925,completed,
baseline,shifted,estimate,103794,133.6239,47.6026,completed,
baseline,missing,estimate,103811,150.1483,51.7833,completed,
baseline,known,estimate,103828,128.9421,48.3506,completed,
baseline,shifted,estimate,103845,616.0658,17.9125,violated,instrument-collision
baseline,missing,estimate,103862,136.9144,47.9167,completed,
baseline,known,estimate,103879,154.5900,48.7947,completed,
baseline,shifted,estimate,103896,111.4400,48.0487,completed,
baseline,missing,estimate,103913,132.5525,51.5908,completed,
baseline,known,estimate,103930,152.5984,48.0367,completed,
baseline,shifted,estimate,103947,331.5564,33.5402,violated,instrument-collision
baseline,missing,estimate,103964,143.2696,47.9866,completed,
baseline,known,estimate,103981,138.6919,48.5913,completed,
baseline,shifted,estimate,103998,133.9855,48.7769,completed,
baseline,missing,estimate,104015,135.8500,48.7939,completed,
baseline,known,estimate,104032,156.5074,51.0074,completed,
baseline,shifted,estimate,104049,124.0183,48.0023,completed,
baseline,missing,estimate,104066,140.9943,50.7901,completed,
baseline,known,estimate,104083,130.1762,48.0472,completed,
baseline,shifted,estimate,104100,141.0960,48.2603,completed,
baseline,missing,estimate,104117,142.9655,51.1321,completed,
baseline,known,estimate,104134,126.5076,51.9592,completed,
baseline,shifted,estimate,104151,128.3661,47.4359,completed,
baseline,missing,estimate,104168,145.2420,49.1482,violated,pellet-envelope
baseline,known,estimate,104185,129.6438,50.7029,completed,
baseline,shifted,estimate,104202,132.2016,47.6884,completed,
baseline,missing,estimate,104219,143.5061,48.2364,completed,
baseline,known,estimate,104236,146.6450,48.2179,completed,
baseline,shifted,estimate,104253,135.5520,47.6242,completed,
baseline,missing,estimate,104270,127.9927,46.9593,completed,
baseline,known,estimate,104287,131.7848,48.5345,completed,
baseline,shifted,estimate,104304,151.8649,48.7880,completed,
baseline,missing,estimate,104321,136.5343,48.7964,completed,
baseline,known,estimate,104338,130.3754,48.2712,completed,
baseline,shifted,estimate,104355,145.1123,48.7935,completed,
baseline,missing,estimate,104372,121.2501,47.8330,completed,
baseline,known,estimate,104389,143.7454,48.7929,completed,
baseline,shifted,estimate,104406,118.4847,48.7973,completed,
baseline,missing,estimate,104423,139.0683,51.2697,completed,
baseline,known,estimate,104440,139.1496,47.8917,completed,
baseline,shifted,estimate,104457,113.6744,47.5477,completed,
baseline,missing,estimate,104474,128.8368,48.3466,completed,
baseline,known,estimate,104491,123.5002,48.3143,completed,
baseline,shifted,estimate,104508,144.6935,48.1247,completed,
baseline,missing,estimate,104525,138.3794,48.3118,completed,
baseline,known,estimate,104542,124.6096,47.7963,completed,
baseline,shifted,estimate,104559,848.6731,2.2882,violated,instrument-collision
baseline,missing,estimate,104576,155.5292,48.7933,completed,
baseline,known,estimate,104593,129.5543,48.7943,completed,
baseline,shifted,estimate,104610,126.2826,48.5640,completed,
baseline,missing,estimate,104627,140.7052,48.1149,completed,
baseline,known,estimate,104644,127.3977,48.3594,completed,
baseline,shifted,estimate,104661,146.3353,47.3669,completed,
baseline,missing,estimate,104678,128.8148,48.3964,completed,
baseline,known,estimate,104695,128.8848,48.3712,completed,
baseline,shifted,estimate,104712,164.0001,49.1438,violated,pellet-envelope
baseline,missing,estimate,104729,128.7196,48.1480,completed,
baseline,known,estimate,104746,137.2688,48.2390,completed,
baseline,shifted,estimate,104763,134.2220,48.6918,completed,
baseline,missing,estimate,104780,141.6431,48.1230,completed,
baseline,known,estimate,104797,129.9084,48.7368,completed,
baseline,shifted,estimate,104814,132.5694,47.8559,completed,
baseline,missing,estimate,104831,130.5057,48.3124,completed,
baseline,known,estimate,104848,135.3575,48.7968,completed,
baseline,shifted,estimate,104865,133.7423,48.5592,completed,
baseline,missing,estimate,104882,137.8340,48.8028,completed,
baseline,known,estimate,104899,146.8965,48.4130,completed,
baseline,shifted,estimate,104916,142.7229,48.5758,completed,
baseline,missing,estimate,104933,145.4158,48.0029,completed,
baseline,known,estimate,104950,140.3192,48.7954,completed,
baseline,shifted,estimate,104967,115.0477,48.6996,completed,
baseline,missing,estimate,104984,121.4413,47.8865,completed,
baseline,known,estimate,105001,142.6751,47.8781,completed,
baseline,shifted,estimate,105018,150.4863,47.9475,completed,
baseline,missing,estimate,105035,138.3502,48.6071,completed,
baseline,known,estimate,105052,142.3374,50.6445,completed,
baseline,shifted,estimate,105069,129.1361,47.8715,completed,
baseline,missing,estimate,105086,127.4382,47.2341,completed,
baseline,known,estimate,105103,125.2094,48.3804,completed,
baseline,shifted,estimate,105120,161.0948,48.7891,completed,
baseline,missing,estimate,105137,143.0141,48.4274,completed,
baseline,known,estimate,105154,140.1892,48.2700,completed,
baseline,shifted,estimate,105171,855.1962,2.2832,violated,instrument-collision
baseline,missing,estimate,105188,126.3664,48.4435,completed,
baseline,known,estimate,105205,139.0311,47.9675,completed,
baseline,shifted,estimate,105222,126.0063,48.7926,completed,
baseline,missing,estimate,105239,129.7757,48.3177,completed,
baseline,known,estimate,105256,139.3149,48.0366,completed,
baseline,shifted,estimate,105273,117.9740,48.8010,completed,
baseline,missing,estimate,105290,127.5575,47.6804,completed,
baseline,known,estimate,105307,142.5323,48.1142,completed,
baseline,shifted,estimate,105324,146.5654,47.9054,completed,
baseline,missing,estimate,105341,125.9743,48.8024,completed,
baseline,known,estimate,105358,127.5089,48.1132,completed,
baseline,shifted,estimate,105375,117.0186,47.8490,completed,
baseline,missing,estimate,105392,130.2770,48.7922,completed,
baseline,known,estimate,105409,122.0949,48.5862,completed,
baseline,shifted,estimate,105426,145.5280,48.2583,completed,
baseline,missing,estimate,105443,125.8611,47.7972,completed,
baseline,known,estimate,105460,144.2015,47.8731,completed,
baseline,shifted,estimate,105477,134.3429,48.5511,completed,
baseline,missing,estimate,105494,152.7930,48.7916,completed,
baseline,known,estimate,105511,132.9903,46.9495,completed,
baseline,shifted,estimate,105528,133.2474,51.2043,completed,
baseline,missing,estimate,105545,128.0437,48.7975,completed,
baseline,known,estimate,105562,129.2851,48.3861,completed,
baseline,shifted,estimate,105579,131.6179,47.6992,completed,
baseline,missing,estimate,105596,129.3581,47.8403,completed,
baseline,known,estimate,105613,147.5516,50.8775,completed,
baseline,shifted,estimate,105630,145.9638,48.7943,completed,
baseline,missing,estimate,105647,134.5761,47.5471,completed,
baseline,known,estimate,105664,141.5132,48.5684,completed,
