comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,known,oracle,100003,149.8368,48.0712,completed,
baseline,shifted,oracle,100020,150.3804,48.4045,completed,
baseline,missing,oracle,100037,150.4003,48.8891,completed,
baseline,known,oracle,100054,150.3479,48.3612,completed,
baseline,shifted,oracle,100071,149.3538,49.3370,completed,
baseline,missing,oracle,100088,149.7209,49.4865,completed,
baseline,known,oracle,100105,147.8027,45.4239,completed,
baseline,shifted,oracle,100122,150.0327,48.4475,completed,
baseline,missing,oracle,100139,149.4171,50.8989,completed,
baseline,known,oracle,100156,150.6880,49.2702,completed,
baseline,shifted,oracle,100173,161.5806,46.1672,completed,
baseline,missing,oracle,100190,150.2196,48.5363,completed,
baseline,known,oracle,100207,149.9631,49.7986,completed,
baseline,shifted,oracle,100224,150.9688,49.3390,completed,
baseline,missing,oracle,100241,149.7084,49.6020,completed,
baseline,known,oracle,100258,150.3670,49.5742,completed,
baseline,shifted,oracle,100275,150.0873,49.4038,completed,
baseline,missing,oracle,100292,149.3417,50.5115,completed,
baseline,known,oracle,100309,150.0473,48.6024,completed,
baseline,shifted,oracle,100326,150.2299,48.4053,completed,
baseline,missing,oracle,100343,150.0715,49.4596,completed,
baseline,known,oracle,100360,150.0878,48.1196,completed,
baseline,shifted,oracle,100377,156.9110,46.0696,completed,
baseline,missing,oracle,100394,150.1020,48.7323,completed,
baseline,known,oracle,100411,149.7734,48.1986,completed,
baseline,shifted,oracle,100428,149.5461,49.1812,completed,
baseline,missing,oracle,100445,149.8741,50.4781,completed,
baseline,known,oracle,100462,150.0647,48.4059,completed,
baseline,shifted,oracle,100479,149.8414,48.7463,completed,
baseline,missing,oracle,100496,150.0542,50.3873,completed,
baseline,known,oracle,100513,149.9755,49.3348,completed,
baseline,shifted,oracle,100530,148.7882,48.6009,completed,
baseline,missing,oracle,100547,149.6303,49.1051,completed,
baseline,known,oracle,100564,150.2853,48.9588,completed,
baseline,shifted,oracle,100581,150.0002,48.3929,completed,
baseline,missing,oracle,100598,151.0266,51.8117,completed,
baseline,known,oracle,100615,149.7012,49.3841,completed,
baseline,shifted,oracle,100632,150.2903,48.0031,completed,
baseline,missing,oracle,100649,153.5126,46.0581,completed,
baseline,known,oracle,100666,150.3998,50.0093,completed,
baseline,shifted,oracle,100683,150.3367,46.0023,completed,
baseline,missing,oracle,100700,149.1208,50.7534,completed,
baseline,known,oracle,100717,150.6020,49.8871,completed,
baseline,shifted,oracle,100734,150.2888,48.4621,completed,
baseline,missing,oracle,100751,149.9415,48.0428,completed,
baseline,known,oracle,100768,151.2099,50.0375,completed,
baseline,shifted,oracle,100785,149.7020,49.1436,completed,
baseline,missing,oracle,100802,149.9468,49.7266,completed,
baseline,known,oracle,100819,150.4282,48.5098,completed,
baseline,shifted,oracle,100836,149.6357,50.0452,completed,
baseline,missing,oracle,100853,156.3692,46.0708,completed,
baseline,known,oracle,100870,149.6661,49.0392,completed,
baseline,shifted,oracle,100887,151.1000,49.6240,completed,
baseline,missing,oracle,100904,149.6827,49.2823,completed,
baseline,known,oracle,100921,159.1623,46.1265,completed,
baseline,shifted,oracle,100938,149.3902,50.5069,completed,
baseline,missing,oracle,100955,149.1920,49.3289,completed,
baseline,known,oracle,100972,148.6104,51.8029,completed,
baseline,shifted,oracle,100989,160.1853,46.1726,completed,
baseline,missing,oracle,101006,149.3613,50.5245,completed,
baseline,known,oracle,101023,149.2545,50.3573,completed,
baseline,shifted,oracle,101040,150.2027,49.5416,completed,
baseline,missing,oracle,101057,149.8084,48.3714,completed,
baseline,known,oracle,101074,157.7788,46.1281,completed,
baseline,shifted,oracle,101091,150.1514,50.8836,completed,
baseline,missing,oracle,101108,149.9277,48.1011,completed,
baseline,known,oracle,101125,150.7527,49.2268,completed,
baseline,shifted,oracle,101142,150.0600,48.1705,completed,
baseline,missing,oracle,101159,150.2719,49.3836,completed,
baseline,known,oracle,101176,149.7052,50.0193,completed,
baseline,shifted,oracle,101193,149.3572,49.7784,completed,
baseline,missing,oracle,101210,148.6301,50.7827,completed,
baseline,known,oracle,101227,150.5912,48.8120,completed,
baseline,shifted,oracle,101244,150.1791,49.8380,completed,
baseline,missing,oracle,101261,156.9275,46.1364,completed,
baseline,known,oracle,101278,149.8004,49.1266,completed,
baseline,shifted,oracle,101295,160.3443,46.1656,completed,
baseline,missing,oracle,101312,149.8361,48.9766,completed,
baseline,known,oracle,101329,150.2255,49.1273,completed,
baseline,shifted,oracle,101346,148.0357,51.0277,completed,
baseline,missing,oracle,101363,150.0420,48.4804,completed,
baseline,known,oracle,101380,157.8251,46.1185,completed,
baseline,shifted,oracle,101397,149.8562,48.3992,completed,
baseline,missing,oracle,101414,159.2490,46.1603,completed,
baseline,known,oracle,101431,151.4667,45.9416,completed,
baseline,shifted,oracle,101448,149.7874,50.4373,completed,
baseline,missing,oracle,101465,149.8540,50.0401,completed,
baseline,known,oracle,101482,149.2114,49.3266,completed,
baseline,shifted,oracle,101499,161.0006,46.1215,completed,
baseline,missing,oracle,101516,148.4091,50.2179,completed,
baseline,known,oracle,101533,153.4023,46.0214,completed,
baseline,shifted,oracle,101550,150.8038,49.4694,completed,
baseline,missing,oracle,101567,150.0249,48.9061,completed,
baseline,known,oracle,101584,149.9217,49.3079,completed,
baseline,shifted,oracle,101601,150.1310,48.3142,completed,
baseline,missing,oracle,101618,149.8893,48.1471,completed,
baseline,known,oracle,101635,157.6770,46.1025,completed,
baseline,shifted,oracle,101652,149.6702,48.4085,completed,
baseline,missing,oracle,101669,149.3107,48.3126,completed,
baseline,known,oracle,101686,149.5371,48.4713,completed,
baseline,shifted,oracle,101703,150.3664,48.6860,completed,
baseline,missing,oracle,101720,149.3777,49.3190,completed,
baseline,known,oracle,101737,148.7508,50.1121,completed,
baseline,shifted,oracle,101754,159.7958,46.1409,completed,
baseline,missing,oracle,101771,150.2042,48.3502,completed,
baseline,known,oracle,101788,150.2181,50.1847,completed,
baseline,shifted,oracle,101805,150.2327,48.0626,completed,
baseline,missing,oracle,101822,159.2094,46.1492,completed,
baseline,known,oracle,101839,150.1119,47.9520,completed,
baseline,shifted,oracle,101856,149.7921,50.2856,completed,
baseline,missing,oracle,101873,150.3381,48.5998,completed,
baseline,known,oracle,101890,149.6970,49.2211,completed,
baseline,shifted,oracle,101907,149.4754,49.1650,completed,
baseline,missing,oracle,101924,149.9386,48.1630,completed,
baseline,known,oracle,101941,149.9990,48.6662,completed,
baseline,shifted,oracle,101958,150.2076,49.8533,completed,
baseline,missing,oracle,101975,150.5304,48.1588,completed,
baseline,known,oracle,101992,150.6373,48.5041,completed,
baseline,shifted,oracle,102009,150.4937,50.3748,completed,
baseline,missing,oracle,102026,150.7998,49.8482,completed,
baseline,known,oracle,102043,150.3039,48.6660,completed,
baseline,shifted,oracle,102060,149.7566,48.5793,completed,
baseline,missing,oracle,102077,150.4303,49.1487,completed,
baseline,known,oracle,102094,151.4044,50.1603,completed,
baseline,shifted,oracle,102111,159.4877,46.1004,completed,
baseline,missing,oracle,102128,150.2457,49.8360,completed,
baseline,known,oracle,102145,150.5618,51.0432,completed,
baseline,shifted,oracle,102162,149.8027,48.2297,completed,
baseline,missing,oracle,102179,150.4355,49.1148,completed,
baseline,known,oracle,102196,152.5932,45.6348,completed,
baseline,shifted,oracle,102213,149.5152,49.1222,completed,
baseline,missing,oracle,102230,149.8957,49.7586,completed,
baseline,known,oracle,102247,151.3923,50.2727,completed,
baseline,shifted,oracle,102264,150.2334,48.9018,completed,
baseline,missing,oracle,102281,149.9472,49.5282,completed,
baseline,known,oracle,102298,157.1015,46.0955,completed,
baseline,shifted,oracle,102315,150.3912,48.8100,completed,
baseline,missing,oracle,102332,149.1893,49.1022,completed,
baseline,known,oracle,102349,150.0566,48.7033,completed,
baseline,shifted,oracle,102366,150.0286,48.4107,completed,
baseline,missing,oracle,102383,150.3049,49.2425,completed,
baseline,known,oracle,102400,150.1872,49.4469,completed,
baseline,shifted,oracle,102417,150.2542,48.9540,completed,
baseline,missing,oracle,102434,150.9254,45.3701,completed,
baseline,known,oracle,102451,150.1517,48.1998,completed,
baseline,shifted,oracle,102468,149.9946,50.8546,completed,
baseline,missing,oracle,102485,149.9913,48.0205,completed,
baseline,known,oracle,102502,150.4459,49.4636,completed,
baseline,shifted,oracle,102519,149.0499,49.7218,completed,
baseline,missing,oracle,102536,149.9399,48.1711,completed,
baseline,known,oracle,102553,149.6878,48.7311,completed,
baseline,shifted,oracle,102570,149.9237,49.8480,completed,
baseline,missing,oracle,102587,149.1644,49.1378,completed,
baseline,known,oracle,102604,149.8998,49.4152,completed,
baseline,shifted,oracle,102621,149.8938,51.4711,completed,
baseline,missing,oracle,102638,155.9058,46.0906,completed,
baseline,known,oracle,102655,149.2464,50.5126,completed,
baseline,shifted,oracle,102672,151.8624,45.9859,completed,
baseline,missing,oracle,102689,149.8079,48.8275,completed,
baseline,known,oracle,102706,147.5628,50.2158,completed,
baseline,shifted,oracle,102723,151.0320,49.0282,completed,
baseline,missing,oracle,102740,150.1791,48.9358,completed,
baseline,known,oracle,102757,149.8585,49.1227,completed,
baseline,shifted,oracle,102774,149.7741,49.8283,completed,
baseline,missing,oracle,102791,150.0624,48.4557,completed,
baseline,known,oracle,102808,150.0917,48.2965,completed,
baseline,shifted,oracle,102825,149.8650,49.0172,completed,
baseline,missing,oracle,102842,149.7184,50.5167,completed,
baseline,known,oracle,102859,149.5905,49.4997,completed,
baseline,shifted,oracle,102876,150.8862,49.0244,completed,
baseline,missing,oracle,102893,149.7638,48.3498,completed,
baseline,known,oracle,102910,149.9131,49.1843,completed,
baseline,shifted,oracle,102927,150.7878,49.1648,completed,
baseline,missing,oracle,102944,149.9300,48.6429,completed,
baseline,known,oracle,102961,150.4885,49.4472,completed,
baseline,shifted,oracle,102978,150.3646,49.2475,completed,
baseline,missing,oracle,102995,150.4989,49.9080,completed,
baseline,known,oracle,103012,149.3946,48.5281,completed,
baseline,shifted,oracle,103029,149.8309,48.2651,completed,
baseline,missing,oracle,103046,150.5005,49.7653,completed,
baseline,known,oracle,103063,150.4957,48.7409,completed,
baseline,shifted,oracle,103080,149.8135,48.3184,completed,
baseline,missing,oracle,103097,150.1027,48.2695,completed,
baseline,known,oracle,103114,151.4884,50.3754,completed,
baseline,shifted,oracle,103131,150.4778,48.7625,completed,
baseline,missing,oracle,103148,149.7539,48.5428,completed,
baseline,known,oracle,103165,149.3673,49.0666,completed,
baseline,shifted,oracle,103182,148.8798,49.5560,completed,
baseline,missing,oracle,103199,150.0997,49.7481,completed,
baseline,known,oracle,103216,149.3962,49.1864,completed,
baseline,shifted,oracle,103233,150.2105,50.7024,completed,
baseline,missing,oracle,103250,150.1398,48.6156,completed,
baseline,known,oracle,103267,151.0818,50.4177,completed,
baseline,shifted,oracle,103284,159.7078,46.1431,completed,
baseline,missing,oracle,103301,149.7025,48.6087,completed,
baseline,known,oracle,103318,150.6161,49.2947,completed,
baseline,shifted,oracle,103335,160.2679,46.1775,completed,
baseline,missing,oracle,103352,149.5184,48.7773,completed,
baseline,known,oracle,103369,150.6723,48.7426,completed,
baseline,shifted,oracle,103386,150.9461,45.9619,completed,
baseline,missing,oracle,103403,150.2088,49.0548,completed,
baseline,known,oracle,103420,149.9443,47.9658,completed,
baseline,shifted,oracle,103437,149.9164,48.2335,completed,
baseline,missing,oracle,103454,149.1911,48.9608,completed,
baseline,known,oracle,103471,150.2319,49.6835,completed,
baseline,shifted,oracle,103488,149.4235,49.0246,completed,
baseline,missing,oracle,103505,150.0281,48.8741,completed,
baseline,known,oracle,103522,150.4507,50.1392,completed,
baseline,shifted,oracle,103539,149.1406,45.7977,completed,
baseline,missing,oracle,103556,149.9411,48.7315,completed,
baseline,known,oracle,103573,150.5268,51.9396,completed,
baseline,shifted,oracle,103590,151.0692,49.4431,completed,
baseline,missing,oracle,103607,156.9854,46.0949,completed,
baseline,known,oracle,103624,161.7239,46.1486,completed,
baseline,shifted,oracle,103641,151.6595,45.9880,completed,
baseline,missing,oracle,103658,151.8481,51.8203,completed,
baseline,known,oracle,103675,148.9655,49.8955,completed,
baseline,shifted,oracle,103692,149.6639,48.7140,completed,
baseline,missing,oracle,103709,149.7252,48.0292,completed,
baseline,known,oracle,103726,149.6944,48.6859,completed,
baseline,shifted,oracle,103743,149.9433,49.1001,completed,
baseline,missing,oracle,103760,149.9301,48.8813,completed,
baseline,known,oracle,103777,156.0231,46.0763,completed,
baseline,shifted,oracle,103794,149.4933,47.9793,completed,
baseline,missing,oracle,103811,149.7660,51.8970,completed,
baseline,known,oracle,103828,149.8328,48.6767,completed,
baseline,shifted,oracle,103845,149.4907,49.7558,completed,
baseline,missing,oracle,103862,150.0522,48.4284,completed,
baseline,known,oracle,103879,150.7025,50.1897,completed,
baseline,shifted,oracle,103896,153.6824,46.0046,completed,
baseline,missing,oracle,103913,150.5497,50.8441,completed,
baseline,known,oracle,103930,149.1530,49.5990,completed,
baseline,shifted,oracle,103947,150.2377,45.7199,completed,
baseline,missing,oracle,103964,151.0426,49.0356,completed,
baseline,known,oracle,103981,150.9233,49.2100,completed,
baseline,shifted,oracle,103998,150.4959,49.0678,completed,
baseline,missing,oracle,104015,150.0413,49.3736,completed,
baseline,known,oracle,104032,152.0735,51.4690,completed,
baseline,shifted,oracle,104049,149.9252,48.0456,completed,
baseline,missing,oracle,104066,149.0023,50.4790,completed,
baseline,known,oracle,104083,149.8757,48.4687,completed,
baseline,shifted,oracle,104100,149.2511,49.2053,completed,
baseline,missing,oracle,104117,148.6717,50.8501,completed,
baseline,known,oracle,104134,150.5085,50.9575,completed,
baseline,shifted,oracle,104151,153.5771,46.0815,completed,
baseline,missing,oracle,104168,151.4993,49.9958,completed,
baseline,known,oracle,104185,149.3327,49.9331,completed,
baseline,shifted,oracle,104202,149.9393,48.0994,completed,
baseline,missing,oracle,104219,149.8693,49.0775,completed,
baseline,known,oracle,104236,149.8379,49.5288,completed,
baseline,shifted,oracle,104253,150.0189,48.0578,completed,
baseline,missing,oracle,104270,150.3446,45.9519,completed,
baseline,known,oracle,104287,149.2636,48.8864,completed,
baseline,shifted,oracle,104304,150.1394,50.1786,completed,
baseline,missing,oracle,104321,149.6540,49.4170,completed,
baseline,known,oracle,104338,149.7138,48.3015,completed,
baseline,shifted,oracle,104355,149.1319,49.7934,completed,
baseline,missing,oracle,104372,157.8469,46.1052,completed,
baseline,known,oracle,104389,149.9521,49.6563,completed,
baseline,shifted,oracle,104406,150.2433,48.3338,completed,
baseline,missing,oracle,104423,150.0060,50.7812,completed,
baseline,known,oracle,104440,150.3384,48.6402,completed,
baseline,shifted,oracle,104457,149.5866,45.9479,completed,
baseline,missing,oracle,104474,149.2415,48.7069,completed,
baseline,known,oracle,104491,149.6151,48.4859,completed,
baseline,shifted,oracle,104508,150.0338,49.1115,completed,
baseline,missing,oracle,104525,149.6917,48.9991,completed,
baseline,known,oracle,104542,159.6078,46.1308,completed,
baseline,shifted,oracle,104559,150.0224,48.8358,completed,
baseline,missing,oracle,104576,150.6227,50.4774,completed,
baseline,known,oracle,104593,150.1234,49.0562,completed,
baseline,shifted,oracle,104610,150.1162,48.7455,completed,
baseline,missing,oracle,104627,149.6087,48.8368,completed,
baseline,known,oracle,104644,149.8042,48.4401,completed,
baseline,shifted,oracle,104661,150.2111,48.4289,completed,
baseline,missing,oracle,104678,150.1736,48.4899,completed,
baseline,known,oracle,104695,150.2821,48.5484,completed,
baseline,shifted,oracle,104712,149.8315,50.8986,completed,
baseline,missing,oracle,104729,150.1937,48.2325,completed,
baseline,known,oracle,104746,150.1353,48.6948,completed,
baseline,shifted,oracle,104763,150.0870,49.0718,completed,
baseline,missing,oracle,104780,150.5077,49.2452,completed,
baseline,known,oracle,104797,150.0362,49.0652,completed,
baseline,shifted,oracle,104814,149.9306,48.3093,completed,
baseline,missing,oracle,104831,148.9326,48.5657,completed,
baseline,known,oracle,104848,150.7934,49.4299,completed,
baseline,shifted,oracle,104865,150.2992,48.8945,completed,
baseline,missing,oracle,104882,150.1691,49.2972,completed,
baseline,known,oracle,104899,149.6241,49.4193,completed,
baseline,shifted,oracle,104916,149.7720,49.4484,completed,
baseline,missing,oracle,104933,150.3016,49.1156,completed,
baseline,known,oracle,104950,151.4836,49.8018,completed,
baseline,shifted,oracle,104967,150.0898,48.1364,completed,
baseline,missing,oracle,104984,158.7441,46.0881,completed,
baseline,known,oracle,105001,150.3712,48.9083,completed,
baseline,shifted,oracle,105018,149.3881,49.3035,completed,
baseline,missing,oracle,105035,149.7034,49.2497,completed,
baseline,known,oracle,105052,149.6916,50.4273,completed,
baseline,shifted,oracle,105069,150.0620,48.0442,completed,
baseline,missing,oracle,105086,151.0718,46.0043,completed,
baseline,known,oracle,105103,150.2731,48.3957,completed,
baseline,shifted,oracle,105120,150.8578,50.7372,completed,
baseline,missing,oracle,105137,150.0206,49.3424,completed,
baseline,known,oracle,105154,150.8868,49.0955,completed,
baseline,shifted,oracle,105171,149.4086,48.9326,completed,
baseline,missing,oracle,105188,149.8721,48.5165,completed,
baseline,known,oracle,105205,149.8433,48.6649,completed,
baseline,shifted,oracle,105222,149.8958,48.9779,completed,
baseline,missing,oracle,105239,150.0427,48.6520,completed,
baseline,known,oracle,105256,149.9456,48.7048,completed,
baseline,shifted,oracle,105273,150.0809,48.3066,completed,
baseline,missing,oracle,105290,157.8394,46.1232,completed,
baseline,known,oracle,105307,150.0787,48.8605,completed,
baseline,shifted,oracle,105324,150.1668,49.1275,completed,
baseline,missing,oracle,105341,149.8884,48.8803,completed,
baseline,known,oracle,105358,149.6845,48.1240,completed,
baseline,shifted,oracle,105375,154.9256,46.0299,completed,
baseline,missing,oracle,105392,149.4286,49.0042,completed,
baseline,known,oracle,105409,150.5253,48.4597,completed,
baseline,shifted,oracle,105426,150.2982,49.3245,completed,
baseline,missing,oracle,105443,160.7505,46.1518,completed,
baseline,known,oracle,105460,148.9078,48.9019,completed,
baseline,shifted,oracle,105477,149.7128,49.0167,completed,
baseline,missing,oracle,105494,150.2903,50.4113,completed,
baseline,known,oracle,105511,153.6216,46.0228,completed,
baseline,shifted,oracle,105528,150.6545,50.5932,completed,
baseline,missing,oracle,105545,149.5632,48.9912,completed,
